,sensor_water_depth,min_water_depth,qa_qc_flag,deriv,date_surveyed,change_pt,sensor_elevation,smoothed_min_water_depth,sensor_ID,road_elevation,sensor_water_level,place,lat,road_water_level,date,lng,sensor_water_level_adj,voltage,alert_threshold,road_water_level_adj
24,0.380486187154186,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298556880981021,CB_03,3.05,1.60048618715419,"Carolina Beach, North Carolina",34.04351,-1.44951381284581,2023-12-26 02:28:26+00:00,-77.88937,1.30192930617316,4.72,2.55,-1.74807069382683
25,0.38005280171272,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298520059405677,CB_03,3.05,1.60005280171272,"Carolina Beach, North Carolina",34.04351,-1.44994719828728,2023-12-26 02:34:26+00:00,-77.88937,1.30153274230704,4.71,2.55,-1.74846725769296
26,0.380885910175693,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298483237830334,CB_03,3.05,1.60088591017569,"Carolina Beach, North Carolina",34.04351,-1.44911408982431,2023-12-26 02:40:26+00:00,-77.88937,1.30240267234536,4.71,2.55,-1.74759732765464
27,0.376242827816534,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29844641625499,CB_03,3.05,1.59624282781653,"Carolina Beach, North Carolina",34.04351,-1.45375717218347,2023-12-26 02:46:26+00:00,-77.88937,1.29779641156154,4.71,2.55,-1.75220358843846
28,0.37866550198077,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298409594679647,CB_03,3.05,1.59866550198077,"Carolina Beach, North Carolina",34.04351,-1.45133449801923,2023-12-26 02:52:26+00:00,-77.88937,1.30025590730112,4.71,2.55,-1.74974409269888
29,0.37828778339829,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298372773104303,CB_03,3.05,1.59828778339829,"Carolina Beach, North Carolina",34.04351,-1.45171221660171,2023-12-26 02:58:26+00:00,-77.88937,1.29991501029399,4.71,2.55,-1.75008498970601
30,0.377251388892667,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298335951528959,CB_03,3.05,1.59725138889267,"Carolina Beach, North Carolina",34.04351,-1.45274861110733,2023-12-26 03:04:26+00:00,-77.88937,1.29891543736371,4.71,2.55,-1.75108456263629
31,0.374553586378219,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298299129953616,CB_03,3.05,1.59455358637822,"Carolina Beach, North Carolina",34.04351,-1.45544641362178,2023-12-26 03:10:26+00:00,-77.88937,1.2962544564246,4.72,2.55,-1.7537455435754
32,0.374783685777042,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298262308378272,CB_03,3.05,1.59478368577704,"Carolina Beach, North Carolina",34.04351,-1.45521631422296,2023-12-26 03:16:26+00:00,-77.88937,1.29652137739877,4.72,2.55,-1.75347862260123
33,0.372889263874176,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298225486802928,CB_03,3.05,1.59288926387418,"Carolina Beach, North Carolina",34.04351,-1.45711073612582,2023-12-26 03:22:26+00:00,-77.88937,1.29466377707125,4.71,2.55,-1.75533622292875
34,0.369562513287987,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298188665227585,CB_03,3.05,1.58956251328799,"Carolina Beach, North Carolina",34.04351,-1.46043748671201,2023-12-26 03:28:26+00:00,-77.88937,1.2913738480604,4.71,2.55,-1.7586261519396
35,0.36696147201535,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298151843652241,CB_03,3.05,1.58696147201535,"Carolina Beach, North Carolina",34.04351,-1.46303852798465,2023-12-26 03:34:26+00:00,-77.88937,1.28880962836311,4.72,2.55,-1.76119037163689
36,0.369384146179589,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298115022076898,CB_03,3.05,1.58938414617959,"Carolina Beach, North Carolina",34.04351,-1.46061585382041,2023-12-26 03:40:26+00:00,-77.88937,1.29126912410269,4.72,2.55,-1.75873087589731
37,0.361865914270928,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298078200501554,CB_03,3.05,1.58186591427093,"Carolina Beach, North Carolina",34.04351,-1.46813408572907,2023-12-26 03:46:26+00:00,-77.88937,1.28378771376937,4.71,2.55,-1.76621228623063
38,0.362071094735482,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29804137892621,CB_03,3.05,1.58207109473548,"Carolina Beach, North Carolina",34.04351,-1.46792890526452,2023-12-26 03:52:26+00:00,-77.88937,1.28402971580927,4.71,2.55,-1.76597028419073
39,0.363357698657056,,False,,2023-12-07 12:00:00+00:00,,1.22,0.298004557350867,CB_03,3.05,1.58335769865706,"Carolina Beach, North Carolina",34.04351,-1.46664230134294,2023-12-26 03:58:26+00:00,-77.88937,1.28535314130619,4.72,2.55,-1.76464685869381
40,0.3668896297078,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297967735775523,CB_03,3.05,1.5868896297078,"Carolina Beach, North Carolina",34.04351,-1.4631103702922,2023-12-26 04:04:26+00:00,-77.88937,1.28892189393228,4.71,2.55,-1.76107810606772
41,0.366131278047615,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297930914200179,CB_03,3.05,1.58613127804762,"Carolina Beach, North Carolina",34.04351,-1.46386872195238,2023-12-26 04:10:26+00:00,-77.88937,1.28820036384744,4.71,2.55,-1.76179963615256
42,0.370471398627074,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297894092624836,CB_03,3.05,1.59047139862707,"Carolina Beach, North Carolina",34.04351,-1.45952860137293,2023-12-26 04:16:26+00:00,-77.88937,1.29257730600224,4.72,2.55,-1.75742269399776
43,0.373172115636752,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297857271049492,CB_03,3.05,1.59317211563675,"Carolina Beach, North Carolina",34.04351,-1.45682788436325,2023-12-26 04:22:26+00:00,-77.88937,1.29531484458726,4.71,2.55,-1.75468515541274
44,0.37326989695189,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297820449474148,CB_03,3.05,1.59326989695189,"Carolina Beach, North Carolina",34.04351,-1.45673010304811,2023-12-26 04:28:26+00:00,-77.88937,1.29544944747774,4.71,2.55,-1.75455055252226
45,0.369790718264895,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297783627898805,CB_03,3.05,1.58979071826489,"Carolina Beach, North Carolina",34.04351,-1.4602092817351,2023-12-26 04:34:26+00:00,-77.88937,1.29200709036609,4.71,2.55,-1.75799290963391
46,0.372541273143099,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297746806323461,CB_03,3.05,1.5925412731431,"Carolina Beach, North Carolina",34.04351,-1.4574587268569,2023-12-26 04:40:26+00:00,-77.88937,1.29479446681964,4.72,2.55,-1.75520553318036
47,0.372716725756255,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297709984748118,CB_03,3.05,1.59271672575625,"Carolina Beach, North Carolina",34.04351,-1.45728327424374,2023-12-26 04:46:26+00:00,-77.88937,1.29500674100814,4.71,2.55,-1.75499325899186
48,0.36686281635164,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297673163172774,CB_03,3.05,1.58686281635164,"Carolina Beach, North Carolina",34.04351,-1.46313718364836,2023-12-26 04:52:26+00:00,-77.88937,1.28918965317887,4.7,2.55,-1.76081034682113
49,0.363661680510087,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29763634159743,CB_03,3.05,1.58366168051009,"Carolina Beach, North Carolina",34.04351,-1.46633831948991,2023-12-26 04:58:26+00:00,-77.88937,1.28602533891266,4.7,2.55,-1.76397466108734
50,0.367723758244112,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297599520022087,CB_03,3.05,1.58772375824411,"Carolina Beach, North Carolina",34.04351,-1.46227624175589,2023-12-26 05:04:26+00:00,-77.88937,1.29012423822203,4.72,2.55,-1.75987576177797
51,0.366109273608584,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297562698446743,CB_03,3.05,1.58610927360858,"Carolina Beach, North Carolina",34.04351,-1.46389072639142,2023-12-26 05:10:26+00:00,-77.88937,1.28854657516184,4.72,2.55,-1.76145342483816
52,0.367015244452441,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297521153984525,CB_03,3.05,1.58701524445244,"Carolina Beach, North Carolina",34.04351,-1.46298475554756,2023-12-26 05:16:26+00:00,-77.88937,1.28949409046792,4.71,2.55,-1.76050590953208
53,0.370799279341031,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297479694387613,CB_03,3.05,1.59079927934103,"Carolina Beach, North Carolina",34.04351,-1.45920072065897,2023-12-26 05:22:26+00:00,-77.88937,1.29331958495342,4.72,2.55,-1.75668041504658
54,0.366737201607003,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297438234790701,CB_03,3.05,1.586737201607,"Carolina Beach, North Carolina",34.04351,-1.463262798393,2023-12-26 05:28:26+00:00,-77.88937,1.2892989668163,4.71,2.55,-1.7607010331837
55,0.369638290164101,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29739685985962,CB_03,3.05,1.5896382901641,"Carolina Beach, North Carolina",34.04351,-1.4603617098359,2023-12-26 05:34:26+00:00,-77.88937,1.29224143030448,4.71,2.55,-1.75775856969552
56,0.369891414075271,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297355569325076,CB_03,3.05,1.58989141407527,"Carolina Beach, North Carolina",34.04351,-1.46010858592473,2023-12-26 05:40:26+00:00,-77.88937,1.29253584475019,4.71,2.55,-1.75746415524981
57,0.368554972285185,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297314278790533,CB_03,3.05,1.58855497228519,"Carolina Beach, North Carolina",34.04351,-1.46144502771481,2023-12-26 05:46:26+00:00,-77.88937,1.29124069349465,4.71,2.55,-1.75875930650535
58,0.368101476826591,,False,,2023-12-07 12:00:00+00:00,,1.22,0.2972730724264,CB_03,3.05,1.58810147682659,"Carolina Beach, North Carolina",34.04351,-1.46189852317341,2023-12-26 05:52:26+00:00,-77.88937,1.29082840440019,4.71,2.55,-1.75917159559981
59,0.364920451002159,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297231922015767,CB_03,3.05,1.58492045100216,"Carolina Beach, North Carolina",34.04351,-1.46507954899784,2023-12-26 05:58:26+00:00,-77.88937,1.28768852898639,4.71,2.55,-1.76231147101361
60,0.365072879102952,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29719082743633,CB_03,3.05,1.58507287910295,"Carolina Beach, North Carolina",34.04351,-1.46492712089705,2023-12-26 06:04:26+00:00,-77.88937,1.28788205166662,4.71,2.55,-1.76211794833338
61,0.363736437312867,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297149788555786,CB_03,3.05,1.58373643731287,"Carolina Beach, North Carolina",34.04351,-1.46626356268713,2023-12-26 06:10:26+00:00,-77.88937,1.28658664875708,4.72,2.55,-1.76341335124292
62,0.362399995522774,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297108805244723,CB_03,3.05,1.58239999552277,"Carolina Beach, North Carolina",34.04351,-1.46760000447723,2023-12-26 06:16:26+00:00,-77.88937,1.28529119027805,4.71,2.55,-1.76470880972195
63,0.365806311828884,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297067877364156,CB_03,3.05,1.58580631182888,"Carolina Beach, North Carolina",34.04351,-1.46419368817112,2023-12-26 06:22:26+00:00,-77.88937,1.28873843446473,4.72,2.55,-1.76126156553527
64,0.368126395760852,,False,,2023-12-07 12:00:00+00:00,,1.22,0.297027059869187,CB_03,3.05,1.58812639576085,"Carolina Beach, North Carolina",34.04351,-1.46187360423915,2023-12-26 06:28:26+00:00,-77.88937,1.29109933589167,4.71,2.55,-1.75890066410833
65,0.370597013371707,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296986242374218,CB_03,3.05,1.59059701337171,"Carolina Beach, North Carolina",34.04351,-1.45940298662829,2023-12-26 06:34:26+00:00,-77.88937,1.29361077099749,4.72,2.55,-1.75638922900251
66,0.366031602310566,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296945424879249,CB_03,3.05,1.58603160231057,"Carolina Beach, North Carolina",34.04351,-1.46396839768943,2023-12-26 06:40:26+00:00,-77.88937,1.28908617743132,4.71,2.55,-1.76091382256868
67,0.367167672553242,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296904717276262,CB_03,3.05,1.58716767255324,"Carolina Beach, North Carolina",34.04351,-1.46283232744676,2023-12-26 06:46:26+00:00,-77.88937,1.29026295527698,4.71,2.55,-1.75973704472302
68,0.367695924814616,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296864091629798,CB_03,3.05,1.58769592481462,"Carolina Beach, North Carolina",34.04351,-1.46230407518538,2023-12-26 06:52:26+00:00,-77.88937,1.29083183318482,4.72,2.55,-1.75916816681518
69,0.365678802662344,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296823465983334,CB_03,3.05,1.58567880266234,"Carolina Beach, North Carolina",34.04351,-1.46432119733766,2023-12-26 06:58:26+00:00,-77.88937,1.28885533667901,4.71,2.55,-1.76114466332099
70,0.37148287419844,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296782976125024,CB_03,3.05,1.59148287419844,"Carolina Beach, North Carolina",34.04351,-1.45851712580156,2023-12-26 07:04:26+00:00,-77.88937,1.29469989807342,4.71,2.55,-1.75530010192658
71,0.369361267391994,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296742486266713,CB_03,3.05,1.58936126739199,"Carolina Beach, North Carolina",34.04351,-1.46063873260801,2023-12-26 07:10:26+00:00,-77.88937,1.29261878112528,4.71,2.55,-1.75738121887472
72,0.363108509314444,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296701996408402,CB_03,3.05,1.58310850931444,"Carolina Beach, North Carolina",34.04351,-1.46689149068556,2023-12-26 07:16:26+00:00,-77.88937,1.28640651290604,4.71,2.55,-1.76359348709396
73,0.3615687814817,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296661614514243,CB_03,3.05,1.5815687814817,"Carolina Beach, North Carolina",34.04351,-1.4684312185183,2023-12-26 07:22:26+00:00,-77.88937,1.28490716696746,4.71,2.55,-1.76509283303254
74,0.368048724462835,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296621294573502,CB_03,3.05,1.58804872446283,"Carolina Beach, North Carolina",34.04351,-1.46195127553716,2023-12-26 07:28:26+00:00,-77.88937,1.29142742988933,4.71,2.55,-1.75857257011067
75,0.366081440179092,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296608862591774,CB_03,3.05,1.58608144017909,"Carolina Beach, North Carolina",34.04351,-1.46391855982091,2023-12-26 07:30:17+00:00,-77.88937,1.28947257758732,4.69,2.55,-1.76052742241268
76,0.3644420366093,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296581011637689,CB_03,3.05,1.5844420366093,"Carolina Beach, North Carolina",34.04351,-1.4655579633907,2023-12-26 07:34:26+00:00,-77.88937,1.28786102497161,4.72,2.55,-1.76213897502839
77,0.36777359611263,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296540816879999,CB_03,3.05,1.58777359611263,"Carolina Beach, North Carolina",34.04351,-1.46222640388737,2023-12-26 07:40:26+00:00,-77.88937,1.29123277923263,4.72,2.55,-1.75876722076737
78,0.364645322651958,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29650062212231,CB_03,3.05,1.58464532265196,"Carolina Beach, North Carolina",34.04351,-1.46535467734804,2023-12-26 07:46:26+00:00,-77.88937,1.28814470052965,4.71,2.55,-1.76185529947035
79,0.362375076588516,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296460506918288,CB_03,3.05,1.58237507658852,"Carolina Beach, North Carolina",34.04351,-1.46762492341148,2023-12-26 07:52:26+00:00,-77.88937,1.28591456967023,4.71,2.55,-1.76408543032977
80,0.361239006345847,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296420444502482,CB_03,3.05,1.58123900634585,"Carolina Beach, North Carolina",34.04351,-1.46876099365415,2023-12-26 07:58:26+00:00,-77.88937,1.28481856184336,4.71,2.55,-1.76518143815664
81,0.358768388734985,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296380434683489,CB_03,3.05,1.57876838873499,"Carolina Beach, North Carolina",34.04351,-1.47123161126501,2023-12-26 08:04:26+00:00,-77.88937,1.2823879540515,4.7,2.55,-1.7676120459485
82,0.362149786106838,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296340477270178,CB_03,3.05,1.58214978610684,"Carolina Beach, North Carolina",34.04351,-1.46785021389316,2023-12-26 08:10:26+00:00,-77.88937,1.28580930883666,4.71,2.55,-1.76419069116334
83,0.364067232522062,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296300572066865,CB_03,3.05,1.58406723252206,"Carolina Beach, North Carolina",34.04351,-1.46593276747794,2023-12-26 08:16:26+00:00,-77.88937,1.2877666604552,4.72,2.55,-1.7622333395448
84,0.360988796929901,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296260718876134,CB_03,3.05,1.5809887969299,"Carolina Beach, North Carolina",34.04351,-1.4690112030701,2023-12-26 08:22:26+00:00,-77.88937,1.28472807805377,4.71,2.55,-1.76527192194623
85,0.358062789438545,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296220917498313,CB_03,3.05,1.57806278943855,"Carolina Beach, North Carolina",34.04351,-1.47193721056145,2023-12-26 08:28:26+00:00,-77.88937,1.28184187194023,4.71,2.55,-1.76815812805977
86,0.360788425382484,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296181167730968,CB_03,3.05,1.58078842538248,"Carolina Beach, North Carolina",34.04351,-1.46921157461752,2023-12-26 08:34:26+00:00,-77.88937,1.28460725765152,4.71,2.55,-1.76539274234848
87,0.36109138716218,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296141469370336,CB_03,3.05,1.58109138716218,"Carolina Beach, North Carolina",34.04351,-1.46890861283782,2023-12-26 08:40:26+00:00,-77.88937,1.28494991779184,4.71,2.55,-1.76505008220816
88,0.369390995243396,,False,,2023-12-07 12:00:00+00:00,,1.22,0.296101847703728,CB_03,3.05,1.5893909952434,"Carolina Beach, North Carolina",34.04351,-1.4606090047566,2023-12-26 08:46:26+00:00,-77.88937,1.29328914753967,4.71,2.55,-1.75671085246033
89,0.363209205124828,,False,,2023-12-07 12:00:00+00:00,,1.22,0.29606222603712,CB_03,3.05,1.58320920512483,"Carolina Beach, North Carolina",34.04351,-1.46679079487517,2023-12-26 08:52:26+00:00,-77.88937,1.28714697908771,4.71,2.55,-1.76285302091229
90,0.366237802848459,,False,,2023-12-07 12:00:00+00:00,,1.22,0.2960227813523,CB_03,3.05,1.58623780284846,"Carolina Beach, North Carolina",34.04351,-1.46376219715154,2023-12-26 08:58:26+00:00,-77.88937,1.29021502149616,4.71,2.55,-1.75978497850384
91,0.371811774985728,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295983336667481,CB_03,3.05,1.59181177498573,"Carolina Beach, North Carolina",34.04351,-1.45818822501427,2023-12-26 09:04:26+00:00,-77.88937,1.29582843831825,4.72,2.55,-1.75417156168175
92,0.371179038070172,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295943891982661,CB_03,3.05,1.59117903807017,"Carolina Beach, North Carolina",34.04351,-1.45882096192983,2023-12-26 09:10:26+00:00,-77.88937,1.29523514608751,4.71,2.55,-1.75476485391249
93,0.3633099009352,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295904447297841,CB_03,3.05,1.5833099009352,"Carolina Beach, North Carolina",34.04351,-1.4666900990648,2023-12-26 09:16:26+00:00,-77.88937,1.28740545363736,4.71,2.55,-1.76259454636264
94,0.360358974509586,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295865002613021,CB_03,3.05,1.58035897450959,"Carolina Beach, North Carolina",34.04351,-1.46964102549041,2023-12-26 09:22:26+00:00,-77.88937,1.28449397189656,4.72,2.55,-1.76550602810344
95,0.359327388921092,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295825707909229,CB_03,3.05,1.57932738892109,"Carolina Beach, North Carolina",34.04351,-1.47067261107891,2023-12-26 09:28:26+00:00,-77.88937,1.28350168101186,4.71,2.55,-1.76649831898814
96,0.359655269635053,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295786462691009,CB_03,3.05,1.57965526963505,"Carolina Beach, North Carolina",34.04351,-1.47034473036495,2023-12-26 09:34:26+00:00,-77.88937,1.28386880694404,4.71,2.55,-1.76613119305596
97,0.363237038554315,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295747266738436,CB_03,3.05,1.58323703855431,"Carolina Beach, North Carolina",34.04351,-1.46676296144568,2023-12-26 09:40:26+00:00,-77.88937,1.28748977181588,4.71,2.55,-1.76251022818412
98,0.361470125817994,,False,,2023-12-07 12:00:00+00:00,,1.22,0.295708119827465,CB_03,3.05,1.58147012581799,"Carolina Beach, North Carolina",34.04351,-1.46852987418201,2023-12-26 09:46:26+00:00,-77.88937,1.28576200599053,4.71,2.55,-1.76423799400947
